,Country,1990,1999,2000,2012,2013,2014,2015,2016,2017,2018,2019,Code
73,Germany,"79,433,029.0","82,100,243.0","82,211,508.0","80,425,823.0","80,645,605.0","80,982,500.0","81,686,611.0","82,348,669.0","82,657,002.0","82,905,782.0","83,092,962.0",DEU
74,Ghana,"15,446,982.0","19,176,791.0","19,665,502.0","26,858,762.0","27,525,597.0","28,196,358.0","28,870,939.0","29,554,303.0","30,222,262.0","30,870,641.0","31,522,290.0",GHA
75,Gibraltar,"27,317.0","27,695.0","27,741.0","32,160.0","32,411.0","32,452.0","32,520.0","32,565.0","32,602.0","32,648.0","32,685.0",GIB
76,Greece,"10,196,792.0","10,761,698.0","10,805,808.0","11,045,011.0","10,965,211.0","10,892,413.0","10,820,883.0","10,775,971.0","10,754,679.0","10,732,882.0","10,721,582.0",GRC
77,Greenland,"55,600.0","56,100.0","56,200.0","56,810.0","56,483.0","56,295.0","56,114.0","56,186.0","56,171.0","56,023.0","56,225.0",GRL
78,Grenada,"99,047.0","106,823.0","107,432.0","115,912.0","116,945.0","117,972.0","118,980.0","119,966.0","120,921.0","121,838.0","122,724.0",GRD
79,Guam,"138,263.0","158,395.0","160,188.0","166,392.0","167,054.0","167,543.0","167,978.0","168,346.0","168,606.0","168,678.0","168,624.0",GUM
80,Guatemala,"9,050,115.0","11,311,078.0","11,589,761.0","14,781,942.0","15,043,981.0","15,306,316.0","15,567,419.0","15,827,690.0","16,087,418.0","16,346,950.0","16,604,026.0",GTM
81,Guinea,"6,354,145.0","8,174,897.0","8,336,967.0","10,788,692.0","11,055,430.0","11,333,365.0","11,625,998.0","11,930,985.0","12,240,789.0","12,554,864.0","12,877,539.0",GIN
82,Guinea-Bissau,"973,551.0","1,206,474.0","1,230,849.0","1,652,717.0","1,697,753.0","1,743,309.0","1,788,919.0","1,834,552.0","1,879,826.0","1,924,955.0","1,970,457.0",GNB
83,Guyana,"747,116.0","758,014.0","759,051.0","743,966.0","747,420.0","751,115.0","755,031.0","759,087.0","763,252.0","785,514.0","798,753.0",GUY
84,Haiti,"6,925,331.0","8,208,941.0","8,360,225.0","10,108,539.0","10,261,206.0","10,412,740.0","10,563,757.0","10,713,849.0","10,863,543.0","11,012,421.0","11,160,438.0",HTI
85,Honduras,"5,053,234.0","6,477,365.0","6,656,725.0","8,792,367.0","8,960,657.0","9,127,846.0","9,294,505.0","9,460,798.0","9,626,842.0","9,792,850.0","9,958,829.0",HND
86,"Hong Kong SAR, China","5,704,500.0","6,606,500.0","6,665,000.0","7,150,100.0","7,178,900.0","7,229,500.0","7,291,300.0","7,336,600.0","7,393,200.0","7,452,600.0","7,507,900.0",
87,Hungary,"10,373,988.0","10,237,530.0","10,210,971.0","9,920,362.0","9,893,082.0","9,866,468.0","9,843,028.0","9,814,023.0","9,787,966.0","9,775,564.0","9,771,141.0",HUN
88,Iceland,"254,826.0","277,381.0","281,205.0","320,716.0","323,764.0","327,386.0","330,815.0","335,439.0","343,400.0","352,721.0","360,563.0",ISL
89,India,"870,452,165.0","1,040,500,054.0","1,059,633,675.0","1,274,487,215.0","1,291,132,063.0","1,307,246,509.0","1,322,866,505.0","1,338,636,340.0","1,354,195,680.0","1,369,003,306.0","1,383,112,050.0",IND
90,Indonesia,"182,159,874.0","210,996,910.0","214,072,421.0","250,222,695.0","253,275,918.0","256,229,761.0","259,091,970.0","261,850,182.0","264,498,852.0","267,066,843.0","269,582,878.0",IDN
91,"Iran, Islamic Rep.","55,793,629.0","64,474,745.0","65,544,383.0","77,324,451.0","78,458,928.0","79,961,672.0","81,790,841.0","83,306,231.0","84,505,076.0","85,617,562.0","86,564,202.0",
92,Iraq,"17,658,381.0","23,820,734.0","24,628,858.0","33,864,447.0","35,481,800.0","36,746,488.0","37,757,813.0","38,697,943.0","39,621,162.0","40,590,700.0","41,563,520.0",IRQ
93,Ireland,"3,513,974.0","3,754,786.0","3,805,174.0","4,599,533.0","4,623,816.0","4,657,740.0","4,701,957.0","4,755,335.0","4,807,388.0","4,867,316.0","4,934,340.0",IRL
94,Isle of Man,"68,865.0","74,668.0","75,562.0","84,338.0","84,144.0","83,896.0","83,593.0","83,450.0","83,580.0","83,775.0","83,933.0",IMN
95,Israel,"4,660,000.0","6,125,000.0","6,289,000.0","7,910,500.0","8,059,500.0","8,215,700.0","8,380,100.0","8,546,000.0","8,713,300.0","8,882,800.0","9,054,000.0",ISR
96,Italy,"56,719,240.0","56,916,317.0","56,942,108.0","59,539,717.0","60,233,948.0","60,789,140.0","60,730,582.0","60,627,498.0","60,536,709.0","60,421,760.0","59,729,081.0",ITA
97,Jamaica,"2,392,030.0","2,596,271.0","2,612,205.0","2,759,817.0","2,773,129.0","2,784,543.0","2,794,445.0","2,802,695.0","2,808,376.0","2,811,835.0","2,813,773.0",JAM
98,Japan,"123,478,000.0","126,631,000.0","126,843,000.0","127,629,000.0","127,445,000.0","127,276,000.0","127,141,000.0","127,076,000.0","126,972,000.0","126,811,000.0","126,633,000.0",JPN
99,Jordan,"3,480,587.0","4,950,775.0","5,056,174.0","7,211,863.0","7,694,814.0","8,658,026.0","9,494,246.0","9,964,656.0","10,215,381.0","10,459,865.0","10,698,683.0",JOR
100,Kazakhstan,"16,348,000.0","14,928,374.0","14,883,626.0","16,792,090.0","17,035,551.0","17,288,285.0","17,542,806.0","17,794,055.0","18,037,776.0","18,276,452.0","18,513,673.0",KAZ
101,Kenya,"23,162,269.0","29,965,129.0","30,851,606.0","43,725,806.0","44,792,368.0","45,831,863.0","46,851,488.0","47,894,670.0","48,948,137.0","49,953,304.0","50,951,450.0",KEN
102,Kiribati,"75,124.0","87,289.0","88,826.0","111,618.0","113,311.0","114,985.0","116,707.0","118,513.0","120,362.0","122,261.0","124,241.0",KIR
103,"Korea, Dem. People's Rep.","20,799,523.0","23,204,498.0","23,367,059.0","24,887,770.0","25,001,819.0","25,126,131.0","25,258,015.0","25,389,611.0","25,516,321.0","25,638,149.0","25,755,441.0",
104,"Korea, Rep.","42,869,283.0","46,616,677.0","47,008,111.0","50,199,853.0","50,428,893.0","50,746,659.0","51,014,947.0","51,217,803.0","51,361,911.0","51,585,058.0","51,764,822.0",
105,Kosovo,"1,862,000.0","1,762,000.0","1,700,000.0","1,807,106.0","1,818,117.0","1,812,771.0","1,788,196.0","1,777,557.0","1,791,003.0","1,797,085.0","1,788,878.0",
106,Kuwait,"1,674,938.0","1,877,427.0","1,934,901.0","3,394,663.0","3,646,518.0","3,761,584.0","3,908,743.0","4,048,085.0","4,124,904.0","4,317,185.0","4,441,100.0",KWT
